id	roleID	roletype	cardID	skinId	targetNum	given	displayOrder	time	voicecode	ladyVoicecode	type	priority	showInBook	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desk	desk_zh_TW	desk_en_UK	desk_ja_JP	desk_ko_KR	desk_th_TH	ladyDesk	ladyDesk_zh_TW	ladyDesk_en_UK	ladyDesk_ja_JP	ladyDesk_ko_KR	ladyDesk_th_TH
1269	114	3	114001		0			0	vo_battle_start_114001	vo_battle_start_114001	8	2	1	1	战斗开始	戰鬥開始	Battle Start	戦闘開始	전투 개시	เริ่มการต่อสู้	别担心，我定会守护这一方安宁。	別擔心，我定會守護這一方安寧。	No worries, I'll keep this place safe.	心配しないでください。ここの安寧は、私がお守りします。	걱정하지 마, 지금의 평화는 내가 꼭 지켜낼 테니까.	ไม่ต้อง​กังวล​ ฉัน​จะ​ปกป้อง​ความสงบ​ที่​นี่เอง​	别担心，我定会守护这一方安宁。	別擔心，我定會守護這一方安寧。	No worries, I'll keep this place safe.	心配しないでください。ここの安寧は、私がお守りします。	걱정하지 마, 지금의 평화는 내가 꼭 지켜낼 테니까.	ไม่ต้อง​กังวล​ ฉัน​จะ​ปกป้อง​ความสงบ​ที่​นี่เอง​
1270	114	3	114001		0			0	vo_battle_win_114001	vo_battle_win_114001	9	2	1	1	战斗胜利	戰鬥勝利	Battle Victory	勝利	전투 승리	ชนะการต่อสู้	这把伞，足以遮挡今日的风雪。	這把傘，足以遮擋今日的風雪。	This umbrella is enough to shield today's snow and wind.	今日の風雪を遮るのに、この傘だけで十分でしたね。	이 우산, 오늘 불어닥친 눈바람을 막기에 충분했어.	ร่ม​คัน​นี้​ พอ​จะ​กัน​ลม​หิมะ​วันนี้​ได้​อยู่​	这把伞，足以遮挡今日的风雪。	這把傘，足以遮擋今日的風雪。	This umbrella is enough to shield today's snow and wind.	今日の風雪を遮るのに、この傘だけで十分でしたね。	이 우산, 오늘 불어닥친 눈바람을 막기에 충분했어.	ร่ม​คัน​นี้​ พอ​จะ​กัน​ลม​หิมะ​วันนี้​ได้​อยู่​
1271	114	3	114001		0			0	vo_cuting_114001	vo_cuting_114001	17	2	1	1	大招释放	大招釋放	Release Ultimate	スキル発動	궁극기 시전	ใช้งานอัลติเมท	现在，轮到我了。	現在，輪到我了。	It's my turn now.	では、私の番ね。	이제, 내 차례야.	เอาล่ะ ถึงตาฉันแล้ว	现在，轮到我了。	現在，輪到我了。	It's my turn now.	では、私の番ね。	이제, 내 차례야.	เอาล่ะ ถึงตาฉันแล้ว
1272	114	3	114001		0			0	vo_death_114001	vo_death_114001	11	2	1	1	角色死亡	角色死亡	Character Death	死亡	사망	ตัวละครเสียชีวิต	春风……不渡……	春風……不渡……	The verdant winds... cannot ferry me...	春風……度らず……	봄은... 아직...	สา​ยล​ม.​..​ไม่​อาจ​พัด​ผ่า​น.​..​	春风……不渡……	春風……不渡……	The verdant winds... cannot ferry me...	春風……度らず……	봄은... 아직...	สา​ยล​ม.​..​ไม่​อาจ​พัด​ผ่า​น.​..​
1273	114	3	114001		0			0	vo_battle_fail_114001	vo_battle_fail_114001	10	2	1	1	战斗失败	戰鬥失敗	Battle Failed	作戦失敗	전투 패배	พ่ายแพ้การต่อสู้	不要气馁……我们，还有机会！	不要氣餒……我們，還有機會！	Don't lose heart... We still have a chance!	落ち込まないで……私たちにはまだチャンスはあります！	기죽지 마... 아직 기회는 있어!	อย่า​ท้อใจ​...​พวกเรา​ ยัง​มีโอกาส​อยู่​!​	不要气馁……我们，还有机会！	不要氣餒……我們，還有機會！	Don't lose heart... We still have a chance!	落ち込まないで……私たちにはまだチャンスはあります！	기죽지 마... 아직 기회는 있어!	อย่า​ท้อใจ​...​พวกเรา​ ยัง​มีโอกาส​อยู่​!​
1274	114	3	114001		0			0	vo_skill3_114001	vo_skill3_114001	20	2	0	1	大招语音	大招語音	Ultimate Voices	スキル時	궁극기 음성	เสียงอัลติเมท	扫尽千山雪，归来万年花。	掃盡千山雪，歸來萬年花。	Dispelling the snows of a thousand crags! Returning to the eternal floral flags!	私は皆さんの願いを背負っている…	산정의 눈을 쓸어내니, 만년화가 피어나는구나.	ปัดกวาด​หิมะ​ที่​ปกคลุม​ แล้ว​กลับมา​ชม​ดอกไม้​ที่​บาน​มา​ตลอด​หมื่น​ปี​	扫尽千山雪，归来万年花。	掃盡千山雪，歸來萬年花。	Dispelling the snows of a thousand crags! Returning to the eternal floral flags!	私は皆さんの願いを背負っている…	산정의 눈을 쓸어내니, 만년화가 피어나는구나.	ปัดกวาด​หิมะ​ที่​ปกคลุม​ แล้ว​กลับมา​ชม​ดอกไม้​ที่​บาน​มา​ตลอด​หมื่น​ปี​
1275	114	3	114001		0			0	vo_skill1_114001	vo_skill1_114001	21	2	0	1	A技能语音	A技能語音	A Skill Voices	Aスキル	스킬A 음성	เสียงพากย์สกิล A	风起之刻。	風起之刻。	When the wind stirs.	千の山の雪を掃き、万年の花に還るべし。	거세지는 바람.	ยามที่ลมพัด	风起之刻。	風起之刻。	When the wind stirs.	千の山の雪を掃き、万年の花に還るべし。	거세지는 바람.	ยามที่ลมพัด
1276	114	3	114001		0			0	vo_skill2_114001	vo_skill2_114001	22	2	0	1	B技能语音	B技能語音	B Skill Voices	Bスキル	스킬B 음성	เสียงพากย์สกิล B	绮舞之姿。	綺舞之姿。	When the dance starts.	風が吹く時。	아름다운 춤사위.	ท่วงท่าอันงดงาม	绮舞之姿。	綺舞之姿。	When the dance starts.	風が吹く時。	아름다운 춤사위.	ท่วงท่าอันงดงาม
1277	114	3	114001		0			0	vo_idle_114001	vo_idle_114001	23	2	0	1	待机语音	待機語音	Idle Voices	待機	대기 음성	เสียงท่ารอคำสั่ง	背负着，大家的愿望……	背負著，大家的願望……	I'm bearing everyone's dreams...	雪花が舞う。	모두의 염원을 짊어지고 있어...	ฉัน​แบกรับ​ ความหวัง​ของ​ทุ​กค​น.​..​	背负着，大家的愿望……	背負著，大家的願望……	I'm bearing everyone's dreams...	雪花が舞う。	모두의 염원을 짊어지고 있어...	ฉัน​แบกรับ​ ความหวัง​ของ​ทุ​กค​น.​..​
1278	114	3	114001		0			0	vo_attack_hit_114_01	vo_attack_hit_114_01	24	2	0	1	轻受击语音1	輕受擊語音1	Lightly Hit Voices 1	軽傷1	가벼운 피격 음성1	เสียงโดนโจมตีเบา 1	……嗯！	……嗯！	...Mhm!	……ンッ！	... 읏!	...อื้ม!	……嗯！	……嗯！	...Mhm!	……ンッ！	... 읏!	...อื้ม!
1279	114	3	114001		0			0	vo_attack_hit_114_02	vo_attack_hit_114_02	24	2	0	1	轻受击语音2	輕受擊語音2	Lightly Hit Voices 2	軽傷2	가벼운 피격 음성2	เสียงโดนโจมตีเบา 2	呀！	呀！	Hey!	いやッ！	앗!	อ๊ะ!	呀！	呀！	Hey!	いやッ！	앗!	อ๊ะ!
1280	114	3	114001		0			0	vo_heavy_hit_114_01	vo_heavy_hit_114_01	25	2	0	1	重受击语音1	重受擊語音1	Heavily Hit Voices 1	重傷1	강한 피격 음성1	เสียงโดนโจมตีเบา 1	……啊！	……啊！	...Arrgh!	……ああっ。	... 앗!	...อ๊า!	……啊！	……啊！	...Arrgh!	……ああっ。	... 앗!	...อ๊า!
1281	114	3	114001		0			0	vo_heavy_hit_114_02	vo_heavy_hit_114_02	25	2	0	1	重受击语音2	重受擊語音2	Heavily Hit Voices 2	重傷2	강한 피격 음성2	เสียงโดนโจมตีเบา 2	呜嗯……！疼……	嗚嗯……！疼……	Ow! That hurts...	くっ……痛い。	으윽...! 아프네...	อื้อ...! เจ็บ...	呜嗯……！疼……	嗚嗯……！疼……	Ow! That hurts...	くっ……痛い。	으윽...! 아프네...	อื้อ...! เจ็บ...
1282	114	3	114002		0			0	vo_hello_114002_01	vo_hello_114002_01	1	2	1	1	打招呼1	打招呼1	Greeting 1	挨拶1	인사1	ทักทาย 1	无论多少次……能再见到你，我很高兴。	無論多少次……能再見到你，我很高興。	No matter how many times we've met... it's still good to see you.	何度でも、また会えて嬉しいですよ。	몇 번이고…… 다시 만나 뵐 수 있어 기쁩니다.	ไม่​ว่า​กี่​ครั้ง​...​ที่​ได้​พบ​คุณ​ ฉัน​ก็​ดีใจ​มาก​ค่ะ​	无论多少次……能再见到你，我很高兴。	無論多少次……能再見到你，我很高興。	No matter how many times we've met... it's still good to see you.	何度でも、また会えて嬉しいですよ。	몇 번이고…… 다시 만나 뵐 수 있어 기쁩니다.	ไม่​ว่า​กี่​ครั้ง​...​ที่​ได้​พบ​คุณ​ ฉัน​ก็​ดีใจ​มาก​ค่ะ​
1283	114	3	114002		0			0	vo_hello_114002_02	vo_hello_114002_02	1	2	1	1	打招呼2	打招呼2	Greeting 2	挨拶2	인사2	ทักทาย 2	夜已经深了，调查官还未休息，是有什么心事吗？	夜已經深了，調查官還未休息，是有什麼心事嗎？	It's late, Inspector, and you're still up. Is something troubling you?	もう夜遅くなってしまいましたね。調査官はまだ休息されないのですか？	밤이 깊었는데 아직 쉬지 않으셨군요. 신경 쓰이는 일이 있나요?	ดึก​แล้ว​ การ​ที่​คุณ​ยัง​ไม่​พักผ่อน​ กำลัง​มี​อะไร​ใน​ใจ​หรือเปล่า​คะ​?​	夜已经深了，调查官还未休息，是有什么心事吗？	夜已經深了，調查官還未休息，是有什麼心事嗎？	It's late, Inspector, and you're still up. Is something troubling you?	もう夜遅くなってしまいましたね。調査官はまだ休息されないのですか？	밤이 깊었는데 아직 쉬지 않으셨군요. 신경 쓰이는 일이 있나요?	ดึก​แล้ว​ การ​ที่​คุณ​ยัง​ไม่​พักผ่อน​ กำลัง​มี​อะไร​ใน​ใจ​หรือเปล่า​คะ​?​
1284	114	3	114002		1			0	vo_touch_114002_01	vo_touch_114002_01	2	2	1	1	主界面触碰1	主介面觸碰1	Main Screen Interaction 1	タッチ1	메인 화면 터치1	สัมผัสหน้าหลัก 1	嗯？无妨，只是有些意外罢了……没想到调查官……唔，没什么……	嗯？無妨，只是有些意外罷了……沒想到調查官……嗯，沒什麼……	Hmm? It's alright. I just didn't expect... Inspector, well, forget it...	え？いいえ、何でもありません。ただ、意外です……調査官が……あっ、何でもありません。	네? 괜찮습니다, 그냥 조금 의외였을 뿐이에요…… 설마 조사관님이…… 음, 아무것도 아니에요……	หืม​?​ ไม่เป็นไร​ แค่​แปลกใจ​นิดหน่อย​...​ไม่​คิด​ว่า​คุณ​ผู้ตรวจ​กา​ร.​..​อืม​ ไม่​มี​อะไร​ค่ะ​...​	嗯？无妨，只是有些意外罢了……没想到调查官……唔，没什么……	嗯？無妨，只是有些意外罷了……沒想到調查官……嗯，沒什麼……	Hmm? It's alright. I just didn't expect... Inspector, well, forget it...	え？いいえ、何でもありません。ただ、意外です……調査官が……あっ、何でもありません。	네? 괜찮습니다, 그냥 조금 의외였을 뿐이에요…… 설마 조사관님이…… 음, 아무것도 아니에요……	หืม​?​ ไม่เป็นไร​ แค่​แปลกใจ​นิดหน่อย​...​ไม่​คิด​ว่า​คุณ​ผู้ตรวจ​กา​ร.​..​อืม​ ไม่​มี​อะไร​ค่ะ​...​
1285	114	3	114002		1			0	vo_touch_114002_02	vo_touch_114002_02	2	2	1	1	主界面触碰2	主介面觸碰2	Main Screen Interaction 2	タッチ2	메인 화면 터치2	สัมผัสหน้าหลัก 2	我偶尔也会怀念，儿时和姐姐一起在望月城无忧无虑的生活。	我偶爾也會懷念，兒時和姐姐一起在望月城無憂無慮的生活。	Sometimes I miss the carefree days in Lunar City with my sis when we were kids.	時折、幼い頃、姉と共に過ごした望月城での心安らぐ生活を思い出して懐かしくなります。	가끔은 어릴 적에 언니와 함께 망월 도시에서 걱정 없이 지냈던 날들이 그리워요.	บางครั้ง​ฉัน​ก็​คิดถึง​ ตอนที่​ยัง​เด็ก​ได้​อยู่​กับ​พี่สาว​ที่​เมือง​วัง​จันทร์​อย่าง​ไม่ต้อง​กังวล​	我偶尔也会怀念，儿时和姐姐一起在望月城无忧无虑的生活。	我偶爾也會懷念，兒時和姐姐一起在望月城無憂無慮的生活。	Sometimes I miss the carefree days in Lunar City with my sis when we were kids.	時折、幼い頃、姉と共に過ごした望月城での心安らぐ生活を思い出して懐かしくなります。	가끔은 어릴 적에 언니와 함께 망월 도시에서 걱정 없이 지냈던 날들이 그리워요.	บางครั้ง​ฉัน​ก็​คิดถึง​ ตอนที่​ยัง​เด็ก​ได้​อยู่​กับ​พี่สาว​ที่​เมือง​วัง​จันทร์​อย่าง​ไม่ต้อง​กังวล​
