id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectId	effectNum	status	辅助列	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
125008	10	101	5	1	601	0	18:card_icon_125008_1	0	0	0	1	丝卡蕾特	架刑罪赎	架刑罪贖	Pure Redemption	断罪なる磔刑	십자가 위의 용서	บาปบริสุทธิ์	用于解锁丝卡蕾特的架刑罪赎。	用於解鎖絲卡蕾特的架刑罪贖。	Unlocks Scarlett: Pure Redemption.	スカーレット・断罪なる磔刑を解放するのに使える。	스칼렛의 십자가 위의 용서 해제 시 사용된다.	ใช้​ใน​การ​ปลดล็อก​ "บาปบริสุทธิ์" ​ของ​สการ์เลตต์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
129008	10	101	4	1	601	0	18:card_icon_129008_1	0	0	0	1	丝薇蒂	狂想花骸	狂想花骸	Rhapsody Flower	花葬ラプソディ	플라워 리메인	บุปผาวิปลาส	用于解锁丝薇蒂的狂想花骸。	用於解鎖絲薇蒂的狂想花骸。	Unlocks Sylviette: Rhapsody Flower.	シルヴェッティ･花葬ラプソディを解放できる。	스위티의 플라워 리메인 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "บุปผา​วิปลาส" ​ของ​ซิ​ลเว็ตต์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
137008	10	101	5	1	601	0	18:card_icon_137008_1	0	0	0	1	真心	青之回旋	青之迴旋	Good Old Days	青の回旋	트위스트 블루	นักเตะดาวรุ่ง	用于解锁真心的青之回旋。	用於解鎖真心的青之迴旋。	Unlocks Sunny: Good Old Days.	ココロ･青の回旋を解放するのに使える。	코코로의 트위스트 블루 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "นักเตะ​ดาวรุ่ง" ​ของ​ซัน​นี​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
135008	10	101	5	1	601	0	18:card_icon_135008_1	0	0	0	1	小曼	心动季节	心動季節	Sweet Season	心躍る季節	심쿵의 계절	ฤดูแห่งรัก	用于解锁小曼的心动季节。	用於解鎖小曼的心動季節。	Unlocks Mandy: Sweet Season.	マンディー･心躍る季節を解放するのに使える。	맨디의 심쿵의 계절 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ฤดูแห่งรัก" ​ของ​แมน​ดี้​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
116001	10	101	5	1	601	0	18:card_icon_116001_1	0	0	0	1	司诺	极寒朔风	極寒朔風	Glacial Howl	極寒の朔風	노스 스톰 윈드	เหมันต์เยือกแข็ง	用于解锁司诺的极寒朔风。	用於解鎖司諾的極寒朔風。	Unlocks Snow: Glacial Howl.	スノー･極寒の朔風を解放するのに使える。	스노우의 노스 스톰 윈드 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "เหมันต์​เยือกแข็ง" ​ของ​ส​โน​ว์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
140008	10	101	5	1	601	0	18:card_icon_140008_1	0	0	0	1	多洛茜	囚鸟绮愿	囚鳥綺愿	Cageling Wish	カナリアの冀求	새장 속 소원	ปรารถนาพันธนา	用于解锁多洛茜的囚鸟绮愿。	用於解鎖多洛茜的囚鳥綺愿。	Unlocks Dorothy: Cageling Wish.	ドロシー・カナリアの冀求を解放するのに使える。	도로시의 새장 속 소원 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ปรารถนา​พัน​ธนา" ​ของ​โด​โร​ธี​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
129001	10	101	5	1	601	0	18:card_icon_129001_1	0	0	0	1	丝薇蒂	致圣雪夜	致聖雪夜	Crimson Night	雪夜のマゼンタ	스노우 나이트	ราตรีสีเลือด	用于解锁丝薇蒂的致圣雪夜。	用於解鎖絲薇蒂的致聖雪夜。	Unlocks Sylviette: Crimson Night.	シルヴェッティ・雪夜のマゼンタを解放するのに使える。	스위티의 스노우 나이트 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ราตรี​สี​เลือด" ​ของ​ซิ​ลเว็ตต์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
109002	10	101	5	1	601	0	18:card_icon_109002_1	0	0	0	1	艾琳娜	白瑰绮晶	白瑰綺晶	Crystalline White	白薔薇の結晶	크리스털 화이트 로즈	คริสตัลกุหลาบขาว	用于解锁艾琳娜的白瑰绮晶。	用於解鎖艾琳娜的白瑰綺晶。	Unlocks Erina: Crystalline White.	エリナ・白薔薇の結晶を解放するのに使える。	에리나의 크리스털 화이트 로즈 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "คริสตัล​กุหลาบ​ขาว" ​ของ​เอ​ริ​นา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
113002	10	101	5	1	601	0	18:card_icon_113002_1	0	0	0	1	菡萏曲	菡萏曲	菡萏曲	Ode to Lotus	菡萏曲	청아한 연꽃	นลินขับขาน	用于解锁云灿的菡萏曲。	用於解鎖雲燦的菡萏曲。	Unlocks Yuncan: Ode to Lotus.	雲燦･菡萏曲を解放するのに使える。	운찬의 청아한 연꽃 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "นลินขับขาน" ของ​หยุ​น​ซาน​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
114002	10	101	5	1	601	0	18:card_icon_114002_1	0	0	0	1	并蒂莲	并蒂莲	並蒂蓮	Twin Lotus	双生蓮	두개의 연꽃	นลินร่วมเคียง	用于解锁云沛的并蒂莲。	用於解鎖雲沛的並蒂蓮。	Unlocks Yunpei: Twin Lotus.	雲沛･双生蓮を解放するのに使える。	운비의 두개의 연꽃 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "นลินร่วมเคียง" ​ของ​หยุ​น​เพ่​ย​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
138008	10	101	5	1	601	0	18:card_icon_138008_1	0	0	0	1	并蒂莲	月胧吟	月朧吟	Moonlight Whisper	朧月吟	달빛의 소원	แว่วเสียงจันทรา	用于解锁望舒的月胧吟。	用於解鎖望舒的月朧吟。	Unlocks Celena: Moonlight Whisper.	望舒･朧月吟を解放するのに使える。	망서의 달빛의 소원 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "แว่ว​เสียง​จันทรา" ​ของ​เซ​เล​น่า​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
