id	character	condition	status	content	content_zh_TW	content_en_UK	content_ja_JP	content_ko_KR	content_th_TH
12810	128	203	1	没关系，只是一条_fishName_，我们再来一次吧！	沒關係，只是一條_fishName_，我們再來一次吧！	No worries, it was just a _fishName_. Let's give it another shot!	大丈夫、ただの_fishName_ですよ。もう一回やってみましょう！	괜찮아, 그냥 한 마리_fishName_일 뿐이야, 다시 해보자!	ไม่เป็นไรค่ะ แค่ _fishName_ ตัวเดียวเอง ลองใหม่อีกรอบเถอะค่ะ!
12811	128	204	1	唔……跑掉的那条似乎是_fishName_，下次一定要抓到它。	唔……跑掉的那條似乎是_fishName_，下次一定要抓到它。	The one that got away was probably a _fishName_. We need to make sure to catch it next time.	うぅ……逃げたのは、_fishName_みたいですね。次こそ釣ってみせます。	음……도망간 그 녀석은 _fishName_인 것 같아, 다음엔 꼭 잡고 말 거야.	อืม... ตัวที่หนีไปเมื่อกี้ ดูเหมือนจะเป็น _fishName_ นะคะ คราวหน้าจะต้องจับให้ได้เลย
12812	128	301	1	一！二！三！	一！二！三！	One! Two! Three!	せーのっ！	하나! 둘! 셋!	นึง! ส่อง! ซั่ม!
12813	128	301	1	还要再用力一下！	還要再用力一下！	We'll need to apply a bit more strength!	もう少し、頑張ってください！	조금만 더 힘을 줘!	ต้องออกแรงอีกนิดค่ะ!
12814	128	301	1	稳定了，要保持鱼线紧绷。	穩定了，要保持魚線緊繃。	Easy now, keep the tension on the line.	安定した、このまま糸を張った状態を保ってくださいね。	안정됐어, 낚싯줄을 팽팽하게 유지해야 해.	เริ่มนิ่งแล้ว ต้องรักษาเอ็นเบ็ดให้ตึงไว้นะคะ
12815	128	301	1	加油！加油！	加油！加油！	Keep going! You can do it!	頑張ってください！	힘내! 힘내!	สู้เขา! สู้เขา!
12816	128	301	1	还差一点！还差一点点！	還差一點！還差一點點！	Almost there! Just a little further!	あと少し！ほんの少しですよ！	조금만 더! 정말 조금만!	อีกนิดเดียวค่ะ! อีกนิดเดียวแล้วจริงๆ!
12817	128	302	1	唉！鱼要跑掉了！	唉！魚要跑掉了！	Tsk, the fish seems determined to escape us!	あっ！魚が逃げちゃう！	아! 물고기가 도망치려 해!	เอ๊ะ! ปลากำลังจะหนีไปซะแล้วค่ะ!
12818	128	302	1	坚持住！我来帮忙！	堅持住！我來幫忙！	Steady now! I'll hurry to help you!	踏ん張ってください！ラファエルも手伝います！	버텨! 내가 도와줄게!	อดทนไว้ค่ะ! ฉันจะช่วยเอง!
12819	128	302	1	哇！它的力气好大！	哇！它的力氣好大！	Heavens, this fish is really putting up a fight!	わぁ！すごい力……！	와! 힘이 엄청나!	ว้าย! แรงมันจะเยอะเกินไปแล้ว!
12820	128	302	1	我不会……松手的！	我不會……鬆手的！	I won't... let go of my catch!	離しません……から……	나는……놓지 않을 거야!	ฉันจะไม่... ปล่อยมือเด็ดขาดเลยค่ะ!
12821	128	302	1	要不……我……下去抓鱼……	要不……我……下去抓魚……	Would it be wise if I... were to enter the waters to secure the fish?	その……ラファエルが……潜ってみましょうか……	아니면……내가……물속으로 내려가서 잡을까……	หรือไม่ก็... ให้ฉัน... ลงไปจับปลาเองเลยดีมั้ยคะ...
12901	129	101	1	呵呵，真是悠闲。	呵呵，真是悠閒。	You're really taking it easy, aren't you?	ふふ、本当にのんびりしているわね。	후후. 정말 여유롭네	ฮึฮึ ช่างสงบสุขเหลือเกิน
12902	129	102	1	不错的反应。	不錯的反應。	Nice reaction.	いい反応ね。	괜찮은 반응이야	เป็น​ปฏิกิริยา​ใช้ได้​ทีเดียว​
12903	129	103	1	臻于完美，让我看到更多可能吧~	臻于完美，讓我看到更多可能吧~	The higher you aim, the more possibilities you can see.	完璧ね、もっと可能性を見せて〜	완벽해. 나한테 더 많은 가능성을 보여줘~	สมบูรณ์แบบ​ ให้​ฉัน​ได้​เห็น​ความเป็นไป​ที่​มากกว่า​นี้​อี​กสิ​~​
12904	129	201	1	如你所愿~	如你所願~	As you wish!	お望み通りに〜	네가 원한다면~	ตามที่ปรารถนา~
12905	129	201	1	还算满意的收获。	還算滿意的收穫。	A satisfactory catch, I suppose.	まあまあな収穫ね。	만족스러운 수확이네	เป็น​ผลลัพธ์​น่าพอใจ​ทีเดียว​
12906	129	201	1	人类真容易满足啊。	人類真容易滿足啊。	Humans are so easily content, aren't they?	人間は本当に満足しやすいのね。	인간은 정말 쉽게 만족하는군	มนุษย์​นี่​พอ​ใจง่าย​ซะ​จริง​นะ​
12907	129	201	1	任人宰割呢。	任人宰割呢。	Putting yourself at the mercy of others…	まるで生贄のようね。	사람들에게 유린당했네	ยอมง่ายจังเลยนะ
12908	129	201	1	现在就处理它吗？	現在就處理它嗎？	Should we take care of it now?	今それを処理するの？	지금 바로 처리할까?	จะ​จัดการ​มัน​ตอนนี้​เลย​หรือ​?​
12909	129	202	1	_fishName_的反扑将鱼线挣断了，让我来告诉你如何掌控力量吧~	_fishName_的反撲將魚線掙斷了，讓我來告訴你如何掌控力量吧~	_fishName_'s struggle snapped the line. Let me teach you how to finesse the line.	_fishName_の反撃で釣り糸が切れたわ、力のコントロール方法を教えてあげる。	_fishName_의 반격으로 낚싯줄이 끊어졌어. 내가 너한테 어떻게 힘을 조절하는지 보여줄게~	_fishName_​ ขัดขืน​จน​สาย​ขาด​แล้ว​ มา​ให้​ฉัน​สอน​วิธี​คุม​แรง​ซะ​สิ​~​
12910	129	203	1	别松懈啊~趁_fishName_还没逃远，再试一次。	別鬆懈啊~趁_fishName_還沒逃遠，再試一次。	Don't slack off. While _fishName_ hasn't gotten too far, give it another try.	油断しないで〜_fishName_がまだ逃げていない間に、もう一度試して。	힘을 빼지 마~ _fishName_(이)가 아직 멀리 가지 못했으니까 다시 해보라고	อย่า​ผ่อนแรง​สิ​~​ _fishName_​ยัง​หนี​ไป​ได้​ไม่​ไกล​ ลอง​อีกครั้ง​สิ​
12911	129	204	1	再不<color=#ff1baf>换上合适的渔具</color>，就要追不上_fishName_了哦？	再不<color=#ff1baf>換上合適的漁具</color>，就要追不上_fishName_了哦？	If you don't <color=#ff1baf>change to the right fishing gear</color> soon, you won't catch up to _fishName_!	<color=#ff1baf>適切な釣具に変えない</color>と、_fishName_に追いつけなくなるわよ？	이제 <color=#ff1baf>더 좋은 낚시 도구</color>로 바꾸지 않으면  _fishName_(을)를 놓쳐버릴 거라고. 어서 바꿔	ถ้า​ไม่​รีบ​<color=#ff1baf>เปลี่ยนอุปกรณ์ให้เหมาะสม</color>​ จะ​ตาม​_fishName_​ไม่​ทัน​แล้ว​นะ​?​
12912	129	301	1	不能怠慢，还没结束。	不能怠慢，還沒結束。	Don't underestimate it, the fight's not over yet.	油断は禁物、まだ終わっていないわ。	정신을 놓치 마. 아직 안 끝났으니까	อย่า​ประมาท​ มัน​ยัง​ไม่​จบ​
12913	129	301	1	呵呵呵，你总能带给我惊喜。	呵呵呵，你總能帶給我驚喜。	Hehehe, you always manage to surprise me.	ふふっ、あなたはいつもわたしに驚きを与えてくれるわね。	하하하. 넌 항상 날 놀라게 해	ฮ่ะ​ๆๆ​ คุณ​ทำให้​ฉัน​ประหลาดใจ​ได้​เสมอ​เลย​นะ​
12914	129	301	1	绝对的力量面前，挣扎是无用的。	絕對的力量面前，掙扎是無用的。	Resistance is futile in the face of absolute power.	絶対的な力の前では、もがくことは無意味だ。	절대적인 힘 앞에서는 발버둥쳐도 소용없어	ต่อหน้า​พลัง​ที่​เหนือกว่า​ ดิ้นรน​ไป​ก็​เปล่าประโยชน์​
12915	129	301	1	乖乖听话吧~	乖乖聽話吧~	Be good and listen!	素直に従ってね〜	순순히 말을 들으라고~	เป็น​เด็กดี​เชื่อฟัง​หน่อย​สิ​~​
12916	129	301	1	近在咫尺了。	近在咫尺了。	It's so close…	もうすぐよ。	한 뼘 차이야	อยู่ใกล้แค่เอื้อมแล้ว
12917	129	302	1	不要自乱阵脚~	不要自亂陣腳~	Keep it together!	慌てないで〜	흔들리지 마~	อย่าเสียสมาธิสิ~
12918	129	302	1	呵呵，善良的调查官想放走它？	呵呵，善良的調查官想放走它？	Are you feeling generous today? Thinking about letting it slide?	ふふっ、優しい調査官はそれを逃がしたいの？	후후. 조사관은 착하니까 방생하고 싶은 거야?	ฮ่ะ​ๆ​ ผู้ตรวจการ​ผู้​ใจดี​จะ​ปล่อย​มัน​ไป​เหรอ​?​
