Id	roleId	groupId	rolename	name	voice	voice2	status	desk	desk_zh_TW	desk_en_UK	desk_ja_JP	desk_ko_KR	desk_th_TH	desk2	desk2_zh_TW	desk2_en_UK	desk2_ja_JP	desk2_ko_KR	desk2_th_TH
85	109008	1	艾琳娜	打招呼	vo_hello_gift_109008	vo_hello_gift_109008	1	哼，本小姐才没有特别期待呢！	哼，本小姐才沒有特別期待呢！	Hmph, I'm not particularly excited, you know.	言っとくけど、期待してるとかじゃないだからね！	흥, 딱히 기대 같은 건 안 해!	ฮึ่ม​ ฉัน​คน​นี้​ก็​ไม่​ได้​ตั้งตารอ​เป็นพิเศษ​สักหน่อย​!​	哼，本小姐才没有特别期待呢！	哼，本小姐才沒有特別期待呢！	Hmph, I'm not particularly excited, you know.	言っとくけど、期待してるとかじゃないだからね！	흥, 딱히 기대 같은 건 안 해!	ฮึ่ม​ ฉัน​คน​นี้​ก็​ไม่​ได้​ตั้งตารอ​เป็นพิเศษ​สักหน่อย​!​
86	109008	3	艾琳娜	赠送礼物后	vo_give_gift_109008	vo_give_gift_109008	1	你的品味还不错嘛~	你的品味還不錯啊~	Your taste is not too bad!	あら、悪くないセンスだわ。	그래도 센스는 좀 있네~	รสนิยมคุณก็ใช้ได้นี่~	你的品味还不错嘛~	你的品味還不錯啊~	Your taste is not too bad!	あら、悪くないセンスだわ。	그래도 센스는 좀 있네~	รสนิยมคุณก็ใช้ได้นี่~
87	110008	1	可可	打招呼	vo_hello_gift_110008	vo_hello_gift_110008	1	嗯？调查官，你是不是有什么话想说？	嗯？調查官，你是不是有什麼話想說？	Huh? Inspector, did you have something to say?	ん？調査官、今何か言おうとしたか？	응? 조사관, 나한테 무슨 할 말 있어?	หืม​?​ ผู้ตรวจการ​ มี​อะไร​อยาก​จะ​พูด​หรือเปล่า​?​	嗯？调查官，你是不是有什么话想说？	嗯？調查官，你是不是有什麼話想說？	Huh? Inspector, did you have something to say?	ん？調査官、今何か言おうとしたか？	응? 조사관, 나한테 무슨 할 말 있어?	หืม​?​ ผู้ตรวจการ​ มี​อะไร​อยาก​จะ​พูด​หรือเปล่า​?​
88	110008	3	可可	赠送礼物后	vo_give_gift_110008	vo_give_gift_110008	1	谢谢，我很喜欢，之后给你回礼。	謝謝，我很喜歡，之後給你回禮。	Thanks, I really like it. I'll return the favor later.	ありがとう、大事に使うよ。お礼を楽しみにしていて。	고마워, 아주 마음에 들어. 나중에 나도 선물을 줄게.	ขอบคุณ​ ฉัน​ชอบ​มาก​ ไว้​จะ​ตอบแทน​ให้​นะ​	谢谢，我很喜欢，之后给你回礼。	謝謝，我很喜歡，之後給你回禮。	Thanks, I really like it. I'll return the favor later.	ありがとう、大事に使うよ。お礼を楽しみにしていて。	고마워, 아주 마음에 들어. 나중에 나도 선물을 줄게.	ขอบคุณ​ ฉัน​ชอบ​มาก​ ไว้​จะ​ตอบแทน​ให้​นะ​
89	111002	1	安雅	打招呼	vo_hello_gift_111002	vo_hello_gift_111002	1	哦？要送礼物啊~拿不准的话，也可以直接询问我本人的喜好哦~	哦？要送禮物啊~拿不准的話，也可以直接詢問我本人的喜好哦~	Oh? You want to give a gift? If you're unsure, you can ask me what I like.	あら？私にプレゼントを贈りたいの？決められないのなら、好きなものを直接私に聞けばいいじゃない～	오호? 선물 주려구요?~ 제 취향을 모르겠다면 저한테 바로 물어보셔도 돼요~	โอ๊ะ​?​ จะ​ให้​ของขวัญ​เหรอ​คะ​~​ ถ้า​ไม่​แน่ใจ​ ก็​ถาม​ฉัน​ตรงๆ​ ได้​นะ​ว่า​ชอบ​อะไร​~​	哦？要送礼物啊~拿不准的话，也可以直接询问我本人的喜好哦~	哦？要送禮物啊~拿不准的話，也可以直接詢問我本人的喜好哦~	Oh, you're considering giving me a gift? If you're not certain what to choose, feel free to ask me about my preferences.	あら？私にプレゼントを贈りたいの？決められないのなら、好きなものを直接私に聞けばいいじゃない～	오호? 선물 주려구요?~ 제 취향을 모르겠다면 저한테 바로 물어보셔도 돼요~	โอ๊ะ​?​ จะ​ให้​ของขวัญ​เหรอ​คะ​~​ ถ้า​ไม่​แน่ใจ​ ก็​ถาม​ฉัน​ตรงๆ​ ได้​นะ​ว่า​ชอบ​อะไร​~​
90	111002	3	安雅	赠送礼物后	vo_give_gift_111002	vo_give_gift_111002	1	搭配雪季享用……很新颖的创意呢。调查官的品味，果然出乎我的意料~	搭配雪季享用……很新穎的創意呢。調查官的品味，果然出乎我的意料~	Enjoying it during the snowy season...that's a novel idea. You have surprising taste, Inspector.	雪の季節を楽しむか……とても斬新なアイデアね。調査官のセンスは、本当に期待以上だわ〜	겨울에 어울리는 음식이라... 아주 참신한 아이디어네요. 조사관님의 센스는 정말 예측 불가예요~	เพลิดเพลิน​ไป​กับ​ฤดูหนาว​...​ ไอเดีย​แปลกใหม่​ดี​นะคะ​ รสนิยม​ของ​คุณ​ผู้ตรวจการ​นี่​ ทำให้​ฉัน​ประหลาดใจ​จริงๆ​~​	搭配雪季享用……很新颖的创意呢。调查官的品味，果然出乎我的意料~	搭配雪季享用……很新穎的創意呢。調查官的品味，果然出乎我的意料~	Enjoying it during the snowy season… that's a novel idea. You have surprising taste, Inspector.	雪の季節を楽しむか……とても斬新なアイデアね。調査官のセンスは、本当に期待以上だわ〜	겨울에 어울리는 음식이라... 아주 참신한 아이디어네요. 조사관님의 센스는 정말 예측 불가예요~	เพลิดเพลิน​ไป​กับ​ฤดูหนาว​...​ ไอเดีย​แปลกใหม่​ดี​นะคะ​ รสนิยม​ของ​คุณ​ผู้ตรวจการ​นี่​ ทำให้​ฉัน​ประหลาดใจ​จริงๆ​~​
91	111008	1	安雅	打招呼	vo_hello_gift_111008	vo_hello_gift_111008	1	呵呵~调查官这么殷勤，我当然是有求必应了~	呵呵~調查官這麼殷勤，我當然是有求必應了~	Ho ho. Inspector is so attentive, of course, I'll gladly oblige.	ふふ～調査官がこんなに気をつかってくださるから、もちろんお願いしたことは何でもしますわ～	호호~ 조사관님이 이렇게 극진히 대접해 주시다니, 원하시는 게 있으면 제가 다 들어드릴게요~	ฮิ​ฮิ​~​ คุณ​ผู้ตรวจการ​เอาอกเอาใจ​ขนาด​นี้​ ฉัน​ก็​ต้อง​ตอบสนอง​ทุก​คำขอ​แล้ว​ล่ะ​ค่ะ​~​	呵呵~调查官这么殷勤，我当然是有求必应了~	呵呵~調查官這麼殷勤，我當然是有求必應了~	Ho ho. Inspector is so attentive. Of course, I'll gladly oblige.	ふふ～調査官がこんなに気をつかってくださるから、もちろんお願いしたことは何でもしますわ～	호호~ 조사관님이 이렇게 극진히 대접해 주시다니, 원하시는 게 있으면 제가 다 들어드릴게요~	ฮิ​ฮิ​~​ คุณ​ผู้ตรวจการ​เอาอกเอาใจ​ขนาด​นี้​ ฉัน​ก็​ต้อง​ตอบสนอง​ทุก​คำขอ​แล้ว​ล่ะ​ค่ะ​~​
92	111008	3	安雅	赠送礼物后	vo_give_gift_111008	vo_give_gift_111008	1	呵呵，你选了什么都好。调查官的真心，才是更值得珍藏的礼物呢~	呵呵，你選了什麼都好。調查官的真心，才是更值得珍藏的禮物呢~	Ho ho, whatever you choose is fine. Your sincerity, Inspector, is the most cherished gift of them all.	何を選んでも問題ないのよ。調査官の真心が、一番大切な贈り物だから〜	조사관님이 고른 거면 저는 다 좋아요. 당신의 진심이 제일 소중한 선물이니까요~	ฮิ​ฮิ​ คุณ​เลือก​อะไร​ก็ดี​ทั้งนั้น​ค่ะ​ น้ำใจ​ของ​คุณ​ผู้ตรวจการ​ต่างหาก​ ที่​เป็น​ของขวัญ​ที่​ล้ำค่า​ที่สุด​นะ​~​	呵呵，你选了什么都好。调查官的真心，才是更值得珍藏的礼物呢~	呵呵，你選了什麼都好。調查官的真心，才是更值得珍藏的禮物呢~	Ho ho, whatever you choose is fine. Your sincerity, Inspector, is the most cherished gift of them all.	何を選んでも問題ないのよ。調査官の真心が、一番大切な贈り物だから〜	조사관님이 고른 거면 저는 다 좋아요. 당신의 진심이 제일 소중한 선물이니까요~	ฮิ​ฮิ​ คุณ​เลือก​อะไร​ก็ดี​ทั้งนั้น​ค่ะ​ น้ำใจ​ของ​คุณ​ผู้ตรวจการ​ต่างหาก​ ที่​เป็น​ของขวัญ​ที่​ล้ำค่า​ที่สุด​นะ​~​
93	112002	1	米娅	打招呼	vo_hello_gift_112002	vo_hello_gift_112002_1	1	调查官先生很有仪式感呢！我、我也要努力……！	調查官先生很有儀式感呢！我、我也要努力……！	Inspector is so reverent! I...I'll also work hard...!	調査官さんは、プレゼントにこだわりがありますよね！私も、頑張ってみます……！	조사관님은 엄청 품격있는 것 같아요! 저, 저도 노력하겠어요..!	คุณ​ผู้ตรวจการ​ใส่ใจ​ใน​พิธีการ​จัง​เลย​นะคะ​!​ ฉัน​...​ ฉัน​ก็​ต้อง​พยายาม​บ้าง​แล้ว​...!​	调查官小姐很有仪式感呢！我、我也要努力……！	調查官小姐很有儀式感呢！我、我也要努力……！	Miss Inspector is so reverent! I...I'll also work hard...!	調査官さんは、プレゼントにこだわりがありますよね！私も、頑張ってみます……！	조사관님은 엄청 품격있는 것 같아요! 저, 저도 노력하겠어요..!	คุณ​ผู้ตรวจการ​ใส่ใจ​ใน​พิธีการ​จัง​เลย​นะคะ​!​ ฉัน​...​ ฉัน​ก็​ต้อง​พยายาม​บ้าง​แล้ว​...!​
94	112002	3	米娅	赠送礼物后	vo_give_gift_112002	vo_give_gift_112002_1	1	呜，谢谢调查官先生！我、我马上就去准备回礼……！	嗚，謝謝調查官先生！我、我馬上就去準備回禮……！	Uh, thank you, Inspector! I'll be sure to return the favor soon...!	う、調査官さん、ありがとうございます！ さ、さっそくお返しを用意してきます……！	으으, 감사합니다. 제, 제도 곧바로 선물을 준비할게요!	อึก​ ขอบคุณ​นะคะ​คุณ​ผู้ตรวจการ​!​ ฉัน​...​ ฉัน​จะ​รีบ​ไป​เตรียม​ของ​ตอบแทน​เดี๋ยวนี้​เลย​...!​	呜，谢谢调查官小姐！我、我马上就去准备回礼……！	嗚，謝謝調查官小姐！我、我馬上就去準備回禮……！	Uh, thank you, Miss Inspector! I'll be sure to return the favor soon...!	う、調査官さん、ありがとうございます！ さ、さっそくお返しを用意してきます……！	으으, 감사합니다. 제, 제도 곧바로 선물을 준비할게요!	อึก​ ขอบคุณ​นะคะ​คุณ​ผู้ตรวจการ​!​ ฉัน​...​ ฉัน​จะ​รีบ​ไป​เตรียม​ของ​ตอบแทน​เดี๋ยวนี้​เลย​...!​
